30004	2018-11-24 10:15:00	0
30004	2018-11-24 10:20:00	1
30004	2018-11-24 10:25:00	1
30004	2018-11-24 10:30:00	1
30004	2018-11-24 10:35:00	1
30004	2018-11-24 10:40:00	1
30004	2018-11-24 10:45:00	1
30004	2018-11-24 10:50:00	1
30004	2018-11-24 10:55:00	1
30004	2018-11-24 11:00:00	1
30004	2018-11-24 11:05:00	1
30004	2018-11-24 11:10:00	1
30004	2018-11-24 11:15:00	1
30004	2018-11-24 11:20:00	1
30004	2018-11-24 11:25:00	0
30004	2018-11-24 11:30:00	0
30004	2018-11-24 11:35:00	0
30004	2018-11-24 11:40:00	0
30004	2018-11-24 11:45:00	0
30004	2018-11-24 11:50:00	0
30004	2018-11-24 11:55:00	0
30004	2018-11-24 12:00:00	0
30004	2018-11-24 12:05:00	0
30004	2018-11-24 12:10:00	1
30004	2018-11-24 12:15:00	1
30004	2018-11-24 12:20:00	1
30004	2018-11-24 12:25:00	0
30004	2018-11-24 12:30:00	0
30004	2018-11-24 12:35:00	0
30004	2018-11-24 12:40:00	0
30004	2018-11-24 12:45:00	0
30004	2018-11-24 12:50:00	0
30004	2018-11-24 12:55:00	0
30004	2018-11-24 13:00:00	1
30004	2018-11-24 13:05:00	1
30004	2018-11-24 13:10:00	1
30004	2018-11-24 13:15:00	0
30004	2018-11-24 13:20:00	1
30004	2018-11-24 13:25:00	1
30004	2018-11-24 13:30:00	1
30004	2018-11-24 13:35:00	2
30004	2018-11-24 13:40:00	2
30004	2018-11-24 13:45:00	1
30004	2018-11-24 13:50:00	1
30004	2018-11-24 13:55:00	0
30004	2018-11-24 14:00:00	0
30004	2018-11-24 14:05:00	0
30004	2018-11-24 14:10:00	0
30004	2018-11-24 14:15:00	0
30004	2018-11-24 14:20:00	0
30004	2018-11-24 14:25:00	0
30004	2018-11-24 14:30:00	0
30004	2018-11-24 14:35:00	0
30004	2018-11-24 14:40:00	0
30004	2018-11-24 14:45:00	0
30005	2018-11-24 00:00:00	0
30005	2018-11-24 00:05:00	0
30005	2018-11-24 00:10:00	0
30005	2018-11-24 00:15:00	0
30005	2018-11-24 00:20:00	0
30005	2018-11-24 00:25:00	0
30005	2018-11-24 00:30:00	0
30005	2018-11-24 00:35:00	0
30005	2018-11-24 00:40:00	0
30005	2018-11-24 00:45:00	0
30005	2018-11-24 00:50:00	0
30005	2018-11-24 00:55:00	0
30005	2018-11-24 01:00:00	0
30005	2018-11-24 01:05:00	0
30005	2018-11-24 01:10:00	0
30005	2018-11-24 01:15:00	0
30005	2018-11-24 01:20:00	0
30005	2018-11-24 01:25:00	0
30005	2018-11-24 01:30:00	0
30005	2018-11-24 01:35:00	0
30005	2018-11-24 01:40:00	0
30005	2018-11-24 01:45:00	0
30005	2018-11-24 01:50:00	0
30005	2018-11-24 01:55:00	0
30005	2018-11-24 02:00:00	0
30005	2018-11-24 02:05:00	0
30005	2018-11-24 02:10:00	0
30005	2018-11-24 02:15:00	0
30005	2018-11-24 02:20:00	0
30005	2018-11-24 02:25:00	0
30005	2018-11-24 02:30:00	0
30005	2018-11-24 02:35:00	0
30005	2018-11-24 02:40:00	0
30005	2018-11-24 02:45:00	0
30005	2018-11-24 02:50:00	0
30005	2018-11-24 02:55:00	0
30005	2018-11-24 03:00:00	0
30005	2018-11-24 03:05:00	0
30005	2018-11-24 03:10:00	1
30005	2018-11-24 03:15:00	0
30005	2018-11-24 03:20:00	0
30005	2018-11-24 03:25:00	0
30005	2018-11-24 03:30:00	0
30005	2018-11-24 03:35:00	0
30005	2018-11-24 03:40:00	0
30005	2018-11-24 03:45:00	0
30005	2018-11-24 03:50:00	0
30005	2018-11-24 03:55:00	0
30005	2018-11-24 04:00:00	0
30005	2018-11-24 04:05:00	0
30005	2018-11-24 04:10:00	0
30005	2018-11-24 04:15:00	0
30005	2018-11-24 04:20:00	0
30005	2018-11-24 04:25:00	0
30005	2018-11-24 04:30:00	0
30005	2018-11-24 04:35:00	0
30005	2018-11-24 04:40:00	0
30005	2018-11-24 04:45:00	0
30005	2018-11-24 04:50:00	0
30005	2018-11-24 04:55:00	0
30005	2018-11-24 05:00:00	0
30005	2018-11-24 05:05:00	0
30005	2018-11-24 05:10:00	0
30005	2018-11-24 05:15:00	0
30005	2018-11-24 05:20:00	0
30005	2018-11-24 05:25:00	0
30005	2018-11-24 05:30:00	0
30005	2018-11-24 05:35:00	0
30005	2018-11-24 05:40:00	0
30005	2018-11-24 05:45:00	0
30005	2018-11-24 05:50:00	0
30005	2018-11-24 05:55:00	0
30005	2018-11-24 06:00:00	0
30005	2018-11-24 06:05:00	0
30005	2018-11-24 06:10:00	0
30005	2018-11-24 06:15:00	0
30005	2018-11-24 06:20:00	0
30005	2018-11-24 06:25:00	0
30005	2018-11-24 06:30:00	0
30005	2018-11-24 06:35:00	0
30005	2018-11-24 06:40:00	0
30005	2018-11-24 06:45:00	0
30005	2018-11-24 06:50:00	0
30005	2018-11-24 06:55:00	0
30005	2018-11-24 07:00:00	0
30005	2018-11-24 07:05:00	0
30005	2018-11-24 07:10:00	0
30005	2018-11-24 07:15:00	0
30005	2018-11-24 07:20:00	0
30005	2018-11-24 07:25:00	0
30005	2018-11-24 07:30:00	0
30005	2018-11-24 07:35:00	0
30005	2018-11-24 07:40:00	0
30005	2018-11-24 07:45:00	0
30005	2018-11-24 07:50:00	0
30005	2018-11-24 07:55:00	0
30005	2018-11-24 08:00:00	0
30005	2018-11-24 08:05:00	0
30005	2018-11-24 08:10:00	0
30005	2018-11-24 08:15:00	0
30005	2018-11-24 08:20:00	0
30005	2018-11-24 08:25:00	0
30005	2018-11-24 08:30:00	0
30005	2018-11-24 08:35:00	0
30005	2018-11-24 08:40:00	0
30005	2018-11-24 08:45:00	0
30005	2018-11-24 08:50:00	0
30005	2018-11-24 08:55:00	0
30005	2018-11-24 09:00:00	0
30005	2018-11-24 09:05:00	0
30005	2018-11-24 09:10:00	0
30005	2018-11-24 09:15:00	0
30005	2018-11-24 09:20:00	0
30005	2018-11-24 09:25:00	0
30005	2018-11-24 09:30:00	0
30005	2018-11-24 09:35:00	0
30005	2018-11-24 09:40:00	0
30005	2018-11-24 09:45:00	0
30005	2018-11-24 09:50:00	0
30005	2018-11-24 09:55:00	0
30005	2018-11-24 10:00:00	0
30005	2018-11-24 10:05:00	0
30005	2018-11-24 10:10:00	0
30005	2018-11-24 10:15:00	0
30005	2018-11-24 10:20:00	0
30005	2018-11-24 10:25:00	0
30005	2018-11-24 10:30:00	0
30005	2018-11-24 10:35:00	0
30005	2018-11-24 10:40:00	0
30005	2018-11-24 10:45:00	0
30005	2018-11-24 10:50:00	0
30005	2018-11-24 10:55:00	0
30005	2018-11-24 11:00:00	0
30005	2018-11-24 11:05:00	0
30005	2018-11-24 11:10:00	0
30005	2018-11-24 11:15:00	0
30005	2018-11-24 11:20:00	0
30005	2018-11-24 11:25:00	0
30005	2018-11-24 11:30:00	0
30005	2018-11-24 11:35:00	0
30005	2018-11-24 11:40:00	0
30005	2018-11-24 11:45:00	0
30005	2018-11-24 11:50:00	0
30005	2018-11-24 11:55:00	0
30005	2018-11-24 12:00:00	0
30005	2018-11-24 12:05:00	0
30005	2018-11-24 12:10:00	0
30005	2018-11-24 12:15:00	0
30005	2018-11-24 12:20:00	0
30005	2018-11-24 12:25:00	0
30005	2018-11-24 12:30:00	0
30005	2018-11-24 12:35:00	0
30005	2018-11-24 12:40:00	0
30005	2018-11-24 12:45:00	0
30005	2018-11-24 12:50:00	0
30005	2018-11-24 12:55:00	0
30005	2018-11-24 13:00:00	0
30005	2018-11-24 13:05:00	0
30005	2018-11-24 13:10:00	0
30005	2018-11-24 13:15:00	0
30005	2018-11-24 13:20:00	0
30005	2018-11-24 13:25:00	0
30005	2018-11-24 13:30:00	0
30005	2018-11-24 13:35:00	0
30005	2018-11-24 13:40:00	0
30005	2018-11-24 13:45:00	1
30005	2018-11-24 13:50:00	1
30005	2018-11-24 13:55:00	1
30005	2018-11-24 14:00:00	1
30005	2018-11-24 14:05:00	1
30005	2018-11-24 14:10:00	1
30005	2018-11-24 14:15:00	0
30005	2018-11-24 14:20:00	0
30005	2018-11-24 14:25:00	0
30005	2018-11-24 14:30:00	0
30005	2018-11-24 14:35:00	0
30005	2018-11-24 14:40:00	0
30005	2018-11-24 14:45:00	0
30006	2018-11-24 00:00:00	0
30006	2018-11-24 00:05:00	0
30006	2018-11-24 00:10:00	0
30006	2018-11-24 00:15:00	0
30006	2018-11-24 00:20:00	0
30006	2018-11-24 00:25:00	0
30006	2018-11-24 00:30:00	0
30006	2018-11-24 00:35:00	0
30006	2018-11-24 00:40:00	0
30006	2018-11-24 00:45:00	0
30006	2018-11-24 00:50:00	0
30006	2018-11-24 00:55:00	0
30006	2018-11-24 01:00:00	0
30006	2018-11-24 01:05:00	0
30006	2018-11-24 01:10:00	0
30006	2018-11-24 01:15:00	0
30006	2018-11-24 01:20:00	0
30006	2018-11-24 01:25:00	0
30006	2018-11-24 01:30:00	0
30006	2018-11-24 01:35:00	0
30006	2018-11-24 01:40:00	0
30006	2018-11-24 01:45:00	0
30006	2018-11-24 01:50:00	0
30006	2018-11-24 01:55:00	0
30006	2018-11-24 02:00:00	0
30006	2018-11-24 02:05:00	0
30006	2018-11-24 02:10:00	0
30006	2018-11-24 02:15:00	0
30006	2018-11-24 02:20:00	0
30006	2018-11-24 02:25:00	0
30006	2018-11-24 02:30:00	0
30006	2018-11-24 02:35:00	0
30006	2018-11-24 02:40:00	0
30006	2018-11-24 02:45:00	0
30006	2018-11-24 02:50:00	0
30006	2018-11-24 02:55:00	0
30006	2018-11-24 03:00:00	0
30006	2018-11-24 03:05:00	0
30006	2018-11-24 03:10:00	0
30006	2018-11-24 03:15:00	0
30006	2018-11-24 03:20:00	0
30006	2018-11-24 03:25:00	0
30006	2018-11-24 03:30:00	0
30006	2018-11-24 03:35:00	0
30006	2018-11-24 03:40:00	0
30006	2018-11-24 03:45:00	0
30006	2018-11-24 03:50:00	0
30006	2018-11-24 03:55:00	0
30006	2018-11-24 04:00:00	0
30006	2018-11-24 04:05:00	0
30006	2018-11-24 04:10:00	0
30006	2018-11-24 04:15:00	0
30006	2018-11-24 04:20:00	0
30006	2018-11-24 04:25:00	0
30006	2018-11-24 04:30:00	0
30006	2018-11-24 04:35:00	0
30006	2018-11-24 04:40:00	0
30006	2018-11-24 04:45:00	0
30006	2018-11-24 04:50:00	0
30006	2018-11-24 04:55:00	0
30006	2018-11-24 05:00:00	0
30006	2018-11-24 05:05:00	0
30006	2018-11-24 05:10:00	0
30006	2018-11-24 05:15:00	0
30006	2018-11-24 05:20:00	0
30006	2018-11-24 05:25:00	0
30006	2018-11-24 05:30:00	0
30006	2018-11-24 05:35:00	0
30006	2018-11-24 05:40:00	0
30006	2018-11-24 05:45:00	0
30006	2018-11-24 05:50:00	0
30006	2018-11-24 05:55:00	0
30006	2018-11-24 06:00:00	0
30006	2018-11-24 06:05:00	0
30006	2018-11-24 06:10:00	0
30006	2018-11-24 06:15:00	0
30006	2018-11-24 06:20:00	0
30006	2018-11-24 06:25:00	0
30006	2018-11-24 06:30:00	0
30006	2018-11-24 06:35:00	0
30006	2018-11-24 06:40:00	0
30006	2018-11-24 06:45:00	0
30006	2018-11-24 06:50:00	0
30006	2018-11-24 06:55:00	0
30006	2018-11-24 07:00:00	0
30006	2018-11-24 07:05:00	0
30006	2018-11-24 07:10:00	0
30006	2018-11-24 07:15:00	0
30006	2018-11-24 07:20:00	0
30006	2018-11-24 07:25:00	0
30006	2018-11-24 07:30:00	0
30006	2018-11-24 07:35:00	0
30006	2018-11-24 07:40:00	0
30006	2018-11-24 07:45:00	0
30006	2018-11-24 07:50:00	0
30006	2018-11-24 07:55:00	0
30006	2018-11-24 08:00:00	0
30006	2018-11-24 08:05:00	0
30006	2018-11-24 08:10:00	0
30006	2018-11-24 08:15:00	0
30006	2018-11-24 08:20:00	0
30006	2018-11-24 08:25:00	0
30006	2018-11-24 08:30:00	0
30006	2018-11-24 08:35:00	0
30006	2018-11-24 08:40:00	0
30006	2018-11-24 08:45:00	0
30006	2018-11-24 08:50:00	0
30006	2018-11-24 08:55:00	0
30006	2018-11-24 09:00:00	0
30006	2018-11-24 09:05:00	0
30006	2018-11-24 09:10:00	0
30006	2018-11-24 09:15:00	0
30006	2018-11-24 09:20:00	0
30006	2018-11-24 09:25:00	0
30006	2018-11-24 09:30:00	0
30006	2018-11-24 09:35:00	0
30006	2018-11-24 09:40:00	0
30006	2018-11-24 09:45:00	0
30006	2018-11-24 09:50:00	0
30006	2018-11-24 09:55:00	0
30006	2018-11-24 10:00:00	0
30006	2018-11-24 10:05:00	0
30006	2018-11-24 10:10:00	0
30006	2018-11-24 10:15:00	0
30006	2018-11-24 10:20:00	0
30006	2018-11-24 10:25:00	0
30006	2018-11-24 10:30:00	0
30006	2018-11-24 10:35:00	0
30006	2018-11-24 10:40:00	0
30006	2018-11-24 10:45:00	0
30006	2018-11-24 10:50:00	0
30006	2018-11-24 10:55:00	0
30006	2018-11-24 11:00:00	0
30006	2018-11-24 11:05:00	0
30006	2018-11-24 11:10:00	0
30006	2018-11-24 11:15:00	0
30006	2018-11-24 11:20:00	0
30006	2018-11-24 11:25:00	0
30006	2018-11-24 11:30:00	0
30006	2018-11-24 11:35:00	0
30006	2018-11-24 11:40:00	0
30006	2018-11-24 11:45:00	0
30006	2018-11-24 11:50:00	0
30006	2018-11-24 11:55:00	0
30006	2018-11-24 12:00:00	0
30006	2018-11-24 12:05:00	0
30006	2018-11-24 12:10:00	0
30006	2018-11-24 12:15:00	0
30006	2018-11-24 12:20:00	0
30006	2018-11-24 12:25:00	0
30006	2018-11-24 12:30:00	0
30006	2018-11-24 12:35:00	0
30006	2018-11-24 12:40:00	0
30006	2018-11-24 12:45:00	0
30006	2018-11-24 12:50:00	0
30006	2018-11-24 12:55:00	0
30006	2018-11-24 13:00:00	0
30006	2018-11-24 13:05:00	0
30006	2018-11-24 13:10:00	0
30006	2018-11-24 13:15:00	0
30006	2018-11-24 13:20:00	0
30006	2018-11-24 13:25:00	0
30006	2018-11-24 13:30:00	0
30006	2018-11-24 13:35:00	0
30006	2018-11-24 13:40:00	0
30006	2018-11-24 13:45:00	0
30006	2018-11-24 13:50:00	0
30006	2018-11-24 13:55:00	0
30006	2018-11-24 14:00:00	0
30006	2018-11-24 14:05:00	0
30006	2018-11-24 14:10:00	0
30006	2018-11-24 14:15:00	0
30006	2018-11-24 14:20:00	0
30006	2018-11-24 14:25:00	0
30006	2018-11-24 14:30:00	0
30006	2018-11-24 14:35:00	0
30006	2018-11-24 14:40:00	0
30006	2018-11-24 14:45:00	0
30008	2018-11-24 00:00:00	0
30008	2018-11-24 00:05:00	0
30008	2018-11-24 00:10:00	0
30008	2018-11-24 00:15:00	0
30008	2018-11-24 00:20:00	0
30008	2018-11-24 00:25:00	0
30008	2018-11-24 00:30:00	0
30008	2018-11-24 00:35:00	0
30008	2018-11-24 00:40:00	0
30008	2018-11-24 00:45:00	0
30008	2018-11-24 00:50:00	0
30008	2018-11-24 00:55:00	0
30008	2018-11-24 01:00:00	0
30008	2018-11-24 01:05:00	0
30008	2018-11-24 01:10:00	0
30008	2018-11-24 01:15:00	0
30008	2018-11-24 01:20:00	0
30008	2018-11-24 01:25:00	0
30008	2018-11-24 01:30:00	0
30008	2018-11-24 01:35:00	0
30008	2018-11-24 01:40:00	0
30008	2018-11-24 01:45:00	0
30008	2018-11-24 01:50:00	0
30008	2018-11-24 01:55:00	0
30008	2018-11-24 02:00:00	0
30008	2018-11-24 02:05:00	0
30008	2018-11-24 02:10:00	0
30008	2018-11-24 02:15:00	0
30008	2018-11-24 02:20:00	0
30008	2018-11-24 02:25:00	0
30008	2018-11-24 02:30:00	0
30008	2018-11-24 02:35:00	0
30008	2018-11-24 02:40:00	0
30008	2018-11-24 02:45:00	0
30008	2018-11-24 02:50:00	0
30008	2018-11-24 02:55:00	0
30008	2018-11-24 03:00:00	0
30008	2018-11-24 03:05:00	0
30008	2018-11-24 03:10:00	0
30008	2018-11-24 03:15:00	0
30008	2018-11-24 03:20:00	0
30008	2018-11-24 03:25:00	0
30008	2018-11-24 03:30:00	0
30008	2018-11-24 03:35:00	0
30008	2018-11-24 03:40:00	0
30008	2018-11-24 03:45:00	0
30008	2018-11-24 03:50:00	0
30008	2018-11-24 03:55:00	0
30008	2018-11-24 04:00:00	0
30008	2018-11-24 04:05:00	0
30008	2018-11-24 04:10:00	0
30008	2018-11-24 04:15:00	0
30008	2018-11-24 04:20:00	0
30008	2018-11-24 04:25:00	0
30008	2018-11-24 04:30:00	0
30008	2018-11-24 04:35:00	0
30008	2018-11-24 04:40:00	0
30008	2018-11-24 04:45:00	0
30008	2018-11-24 04:50:00	0
30008	2018-11-24 04:55:00	0
30008	2018-11-24 05:00:00	0
30008	2018-11-24 05:05:00	0
30008	2018-11-24 05:10:00	0
30008	2018-11-24 05:15:00	0
30008	2018-11-24 05:20:00	0
30008	2018-11-24 05:25:00	0
30008	2018-11-24 05:30:00	0
30008	2018-11-24 05:35:00	0
30008	2018-11-24 05:40:00	0
30008	2018-11-24 05:45:00	0
30008	2018-11-24 05:50:00	0
30008	2018-11-24 05:55:00	0
30008	2018-11-24 06:00:00	0
30008	2018-11-24 06:05:00	0
30008	2018-11-24 06:10:00	0
30008	2018-11-24 06:15:00	0
30008	2018-11-24 06:20:00	0
30008	2018-11-24 06:25:00	0
30008	2018-11-24 06:30:00	0
30008	2018-11-24 06:35:00	0
30008	2018-11-24 06:40:00	0
30008	2018-11-24 06:45:00	0
30008	2018-11-24 06:50:00	0
30008	2018-11-24 06:55:00	0
30008	2018-11-24 07:00:00	0
30008	2018-11-24 07:05:00	0
30008	2018-11-24 07:10:00	0
30008	2018-11-24 07:15:00	0
30008	2018-11-24 07:20:00	0
30008	2018-11-24 07:25:00	0
30008	2018-11-24 07:30:00	0
30008	2018-11-24 07:35:00	0
30008	2018-11-24 07:40:00	0
30008	2018-11-24 07:45:00	0
30008	2018-11-24 07:50:00	0
30008	2018-11-24 07:55:00	0
30008	2018-11-24 08:00:00	0
30008	2018-11-24 08:05:00	0
30008	2018-11-24 08:10:00	0
30008	2018-11-24 08:15:00	0
30008	2018-11-24 08:20:00	0
30008	2018-11-24 08:25:00	0
30008	2018-11-24 08:30:00	0
30008	2018-11-24 08:35:00	0
30008	2018-11-24 08:40:00	0
30008	2018-11-24 08:45:00	0
30008	2018-11-24 08:50:00	0
30008	2018-11-24 08:55:00	0
30008	2018-11-24 09:00:00	0
30008	2018-11-24 09:05:00	0
30008	2018-11-24 09:10:00	0
30008	2018-11-24 09:15:00	0
30008	2018-11-24 09:20:00	0
30008	2018-11-24 09:25:00	0
30008	2018-11-24 09:30:00	0
30008	2018-11-24 09:35:00	0
30008	2018-11-24 09:40:00	0
30008	2018-11-24 09:45:00	0
30008	2018-11-24 09:50:00	0
30008	2018-11-24 09:55:00	0
30008	2018-11-24 10:00:00	0
30008	2018-11-24 10:05:00	0
30008	2018-11-24 10:10:00	0
30008	2018-11-24 10:15:00	0
30008	2018-11-24 10:20:00	0
30008	2018-11-24 10:25:00	0
30008	2018-11-24 10:30:00	0
30008	2018-11-24 10:35:00	0
30008	2018-11-24 10:40:00	0
30008	2018-11-24 10:45:00	0
30008	2018-11-24 10:50:00	0
30008	2018-11-24 10:55:00	0
30008	2018-11-24 11:00:00	0
30008	2018-11-24 11:05:00	0
30008	2018-11-24 11:10:00	0
30008	2018-11-24 11:15:00	0
30008	2018-11-24 11:20:00	0
30008	2018-11-24 11:25:00	0
30008	2018-11-24 11:30:00	0
30008	2018-11-24 11:35:00	0
30008	2018-11-24 11:40:00	0
30008	2018-11-24 11:45:00	0
30008	2018-11-24 11:50:00	0
30008	2018-11-24 11:55:00	0
30008	2018-11-24 12:00:00	1
30008	2018-11-24 12:05:00	0
30008	2018-11-24 12:10:00	0
30008	2018-11-24 12:15:00	2
30008	2018-11-24 12:20:00	2
30008	2018-11-24 12:25:00	2
30008	2018-11-24 12:30:00	3
30008	2018-11-24 12:35:00	2
30008	2018-11-24 12:40:00	1
30008	2018-11-24 12:45:00	0
30008	2018-11-24 12:50:00	0
30008	2018-11-24 12:55:00	0
30008	2018-11-24 13:00:00	0
30008	2018-11-24 13:05:00	0
30008	2018-11-24 13:10:00	0
30008	2018-11-24 13:15:00	0
30008	2018-11-24 13:20:00	0
30008	2018-11-24 13:25:00	0
30008	2018-11-24 13:30:00	0
30008	2018-11-24 13:35:00	0
30008	2018-11-24 13:40:00	0
30008	2018-11-24 13:45:00	0
30008	2018-11-24 13:50:00	0
30008	2018-11-24 13:55:00	2
30008	2018-11-24 14:00:00	2
30008	2018-11-24 14:05:00	2
30008	2018-11-24 14:10:00	1
30008	2018-11-24 14:15:00	0
30008	2018-11-24 14:20:00	0
30008	2018-11-24 14:25:00	0
30008	2018-11-24 14:30:00	0
30008	2018-11-24 14:35:00	0
30008	2018-11-24 14:40:00	0
30008	2018-11-24 14:45:00	0
30009	2018-11-24 00:00:00	0
30009	2018-11-24 00:05:00	0
30009	2018-11-24 00:10:00	0
30009	2018-11-24 00:15:00	0
30009	2018-11-24 00:20:00	0
30009	2018-11-24 00:25:00	0
30009	2018-11-24 00:30:00	0
30009	2018-11-24 00:35:00	1
30009	2018-11-24 00:40:00	0
30009	2018-11-24 00:45:00	0
30009	2018-11-24 00:50:00	0
30009	2018-11-24 00:55:00	0
30009	2018-11-24 01:00:00	0
30009	2018-11-24 01:05:00	0
30009	2018-11-24 01:10:00	0
30009	2018-11-24 01:15:00	0
30009	2018-11-24 01:20:00	0
30009	2018-11-24 01:25:00	0
30009	2018-11-24 01:30:00	0
30009	2018-11-24 01:35:00	0
30009	2018-11-24 01:40:00	0
30009	2018-11-24 01:45:00	0
30009	2018-11-24 01:50:00	0
30009	2018-11-24 01:55:00	0
30009	2018-11-24 02:00:00	0
30009	2018-11-24 02:05:00	0
30009	2018-11-24 02:10:00	0
30009	2018-11-24 02:15:00	0
30009	2018-11-24 02:20:00	0
30009	2018-11-24 02:25:00	0
30009	2018-11-24 02:30:00	0
30009	2018-11-24 02:35:00	0
30009	2018-11-24 02:40:00	0
30009	2018-11-24 02:45:00	0
30009	2018-11-24 02:50:00	0
30009	2018-11-24 02:55:00	0
30009	2018-11-24 03:00:00	0
30009	2018-11-24 03:05:00	0
30009	2018-11-24 03:10:00	1
30009	2018-11-24 03:15:00	0
30009	2018-11-24 03:20:00	1
30009	2018-11-24 03:25:00	1
30009	2018-11-24 03:30:00	0
30009	2018-11-24 03:35:00	0
30009	2018-11-24 03:40:00	0
30009	2018-11-24 03:45:00	0
30009	2018-11-24 03:50:00	0
30009	2018-11-24 03:55:00	0
30009	2018-11-24 04:00:00	0
30009	2018-11-24 04:05:00	1
30009	2018-11-24 04:10:00	0
30009	2018-11-24 04:15:00	0
30009	2018-11-24 04:20:00	0
30009	2018-11-24 04:25:00	0
30009	2018-11-24 04:30:00	0
30009	2018-11-24 04:35:00	0
30009	2018-11-24 04:40:00	0
30009	2018-11-24 04:45:00	0
30009	2018-11-24 04:50:00	0
30009	2018-11-24 04:55:00	0
30009	2018-11-24 05:00:00	0
30009	2018-11-24 05:05:00	0
30009	2018-11-24 05:10:00	0
30009	2018-11-24 05:15:00	0
30009	2018-11-24 05:20:00	0
30009	2018-11-24 05:25:00	0
30009	2018-11-24 05:30:00	0
30009	2018-11-24 05:35:00	0
30009	2018-11-24 05:40:00	0
30009	2018-11-24 05:45:00	0
30009	2018-11-24 05:50:00	0
30009	2018-11-24 05:55:00	0
30009	2018-11-24 06:00:00	0
30009	2018-11-24 06:05:00	0
30009	2018-11-24 06:10:00	0
30009	2018-11-24 06:15:00	0
30009	2018-11-24 06:20:00	0
30009	2018-11-24 06:25:00	0
30009	2018-11-24 06:30:00	0
30009	2018-11-24 06:35:00	0
30009	2018-11-24 06:40:00	0
30009	2018-11-24 06:45:00	0
30009	2018-11-24 06:50:00	0
30009	2018-11-24 06:55:00	0
30009	2018-11-24 07:00:00	0
30009	2018-11-24 07:05:00	0
30009	2018-11-24 07:10:00	0
30009	2018-11-24 07:15:00	0
30009	2018-11-24 07:20:00	0
30009	2018-11-24 07:25:00	0
30009	2018-11-24 07:30:00	0
30009	2018-11-24 07:35:00	0
30009	2018-11-24 07:40:00	0
30009	2018-11-24 07:45:00	0
30009	2018-11-24 07:50:00	0
30009	2018-11-24 07:55:00	0
30009	2018-11-24 08:00:00	0
30009	2018-11-24 08:05:00	0
30009	2018-11-24 08:10:00	0
30009	2018-11-24 08:15:00	0
30009	2018-11-24 08:20:00	0
30009	2018-11-24 08:25:00	1
30009	2018-11-24 08:30:00	1
30009	2018-11-24 08:35:00	1
30009	2018-11-24 08:40:00	0
30009	2018-11-24 08:45:00	0
30009	2018-11-24 08:50:00	1
30009	2018-11-24 08:55:00	1
30009	2018-11-24 09:00:00	1
30009	2018-11-24 09:05:00	0
30009	2018-11-24 09:10:00	1
30009	2018-11-24 09:15:00	0
30009	2018-11-24 09:20:00	0
30009	2018-11-24 09:25:00	0
30009	2018-11-24 09:30:00	0
30009	2018-11-24 09:35:00	0
30009	2018-11-24 09:40:00	0
30009	2018-11-24 09:45:00	0
30009	2018-11-24 09:50:00	1
30009	2018-11-24 09:55:00	1
30009	2018-11-24 10:00:00	1
30009	2018-11-24 10:05:00	1
30009	2018-11-24 10:10:00	0
30009	2018-11-24 10:15:00	0
30009	2018-11-24 10:20:00	0
30009	2018-11-24 10:25:00	0
30009	2018-11-24 10:30:00	0
30009	2018-11-24 10:35:00	0
30009	2018-11-24 10:40:00	0
30009	2018-11-24 10:45:00	0
30009	2018-11-24 10:50:00	0
30009	2018-11-24 10:55:00	0
30009	2018-11-24 11:00:00	0
30009	2018-11-24 11:05:00	0
30009	2018-11-24 11:10:00	0
30009	2018-11-24 11:15:00	0
30009	2018-11-24 11:20:00	0
30009	2018-11-24 11:25:00	0
30009	2018-11-24 11:30:00	0
30009	2018-11-24 11:35:00	0
30009	2018-11-24 11:40:00	0
30009	2018-11-24 11:45:00	0
30009	2018-11-24 11:50:00	0
30009	2018-11-24 11:55:00	0
30009	2018-11-24 12:00:00	0
30009	2018-11-24 12:05:00	0
30009	2018-11-24 12:10:00	0
30009	2018-11-24 12:15:00	0
30009	2018-11-24 12:20:00	0
30009	2018-11-24 12:25:00	0
30009	2018-11-24 12:30:00	0
30009	2018-11-24 12:35:00	0
30009	2018-11-24 12:40:00	0
30009	2018-11-24 12:45:00	0
30009	2018-11-24 12:50:00	0
30009	2018-11-24 12:55:00	0
30009	2018-11-24 13:00:00	1
30009	2018-11-24 13:05:00	1
30009	2018-11-24 13:10:00	1
30009	2018-11-24 13:15:00	0
30009	2018-11-24 13:20:00	0
30009	2018-11-24 13:25:00	0
30009	2018-11-24 13:30:00	0
30009	2018-11-24 13:35:00	0
30009	2018-11-24 13:40:00	0
30009	2018-11-24 13:45:00	0
30009	2018-11-24 13:50:00	0
30009	2018-11-24 13:55:00	0
30009	2018-11-24 14:00:00	0
30009	2018-11-24 14:05:00	0
30009	2018-11-24 14:10:00	0
30009	2018-11-24 14:15:00	0
30009	2018-11-24 14:20:00	0
30009	2018-11-24 14:25:00	0
30009	2018-11-24 14:30:00	0
30009	2018-11-24 14:35:00	0
30009	2018-11-24 14:40:00	0
30009	2018-11-24 14:45:00	0
88888	2018-11-24 00:00:00	31681
88888	2018-11-24 00:05:00	31090
88888	2018-11-24 00:10:00	30328
88888	2018-11-24 00:15:00	29486
88888	2018-11-24 00:20:00	28645
88888	2018-11-24 00:25:00	27683
88888	2018-11-24 00:30:00	26626
88888	2018-11-24 00:35:00	25575
88888	2018-11-24 00:40:00	24524
88888	2018-11-24 00:45:00	23507
